time_h,voltage_v,current_a,temperature_c
30.85904920767306,26.838056038382085,52.72008266081242,65.67568714587357
31.6930775646372,26.874985301343187,52.93334786676951,65.72183480674876
32.52710592160133,26.438899376077977,55.77063944413017,66.1664632787688
33.36113427856547,26.409917402487157,56.11663436957646,66.06698921707677
34.195162635529606,26.456734036375693,55.93264348769709,65.06575736119174
35.029190992493746,26.576144852977304,53.93016126239419,66.2977006993023
35.863219349457886,26.495621998314366,55.71594657128845,65.32465132635879
36.69724770642202,26.51690516575821,55.674874237054155,66.05704055386444
37.53127606338616,26.62500681157732,56.022011692298754,65.64044975218049
38.36530442035029,26.188073438089816,57.357169129771876,65.44714526456785
39.19933277731443,26.28962305424875,56.347932065230694,64.84165215367237
40.033361134278564,26.291254788688736,57.320950993593904,65.60015934141823
40.867389491242704,26.39764491976509,56.37052645386773,64.99763077839543
41.70141784820684,26.22572920719257,56.915756124264476,66.15636786939534
42.53544620517098,26.1459822304495,57.67454631236934,66.42510791159135
43.36947456213511,26.64744095171861,54.05461346960624,65.40514523007305
44.20350291909925,26.26751855709099,56.23768449789959,65.92057988409034
45.03753127606339,26.310979494068423,56.098306376229274,65.47893663925015
45.87155963302752,26.37482889124978,55.923121916302634,65.54294437927264
46.70558798999166,26.369637225433397,56.702167292048465,66.1944127537273
47.539616346955796,25.8099857260511,60.00879271341123,65.84840155596758
48.373644703919936,26.21564602569846,55.87598967877034,66.66816312569216
49.20767306088407,25.771597890637068,59.29004633649528,65.6876168357742
50.04170141784821,26.406708133997498,54.62667289957051,66.37334309838143
50.87572977481234,26.085751542659146,57.157734867898625,65.98621660417872
51.70975813177648,26.0701497358327,58.154133154994014,66.31893621020686
52.543786488740615,25.859090548169767,59.01295325974856,65.77778563855757
53.377814845704755,25.86334885711161,59.33042886852816,65.9745887776617
54.211843202668895,25.82407070864481,59.56657478340529,65.96251089897181
55.04587155963303,26.088318907904398,57.595003797946696,65.65556460896619
55.87989991659717,26.270264861821325,57.47043639344689,66.34674002703635
56.7139282735613,25.90511541237084,59.92276095672054,66.35813488669527
57.54795663052544,26.06804353882426,58.1055393791177,66.34904680679092
58.381984987489574,26.259198441768685,56.220858064381275,66.78970937915281
59.216013344453714,26.219085182815896,56.54008314748463,66.76610936444789
60.05004170141785,26.216614159995817,56.98357149968676,65.96070866666008
60.88407005838199,25.92191319555282,59.58771910708856,66.31253560265422
61.71809841534612,25.85013270387195,58.99908028476776,65.87896727439954
62.55212677231026,25.808670169093716,60.031094692839844,66.18471880798712
63.3861551292744,25.858300624702807,58.06028065982241,65.91863739307423
64.22018348623854,25.93871690266028,59.15141438420793,66.93156503373508
65.05421184320267,25.867637710317474,60.02439370682652,66.37989798301493
65.8882402001668,25.971202351682567,58.36936473309598,66.13151148071236
66.72226855713095,25.993452221299396,59.77180131959742,66.77983278173876
67.55629691409509,25.968872580259934,57.777108422145325,65.27869512980389
68.39032527105921,25.998034136273255,58.32959273709897,65.36158011087161
69.22435362802335,25.995576150723966,58.30601633163282,66.63819326325161
70.05838198498749,26.159797540589594,56.846224939915324,66.31910046663256
70.89241034195163,25.783800776655976,59.876413489008904,66.41609736505566
71.72643869891577,26.00209196378379,58.1516001062961,65.71770710894442
72.5604670558799,25.969210684322245,59.01121074772224,66.31499989437445
73.39449541284404,25.925152127128335,59.84180073598907,67.23758384457942
74.22852376980818,25.79902466323916,59.763490896212716,66.71712280559765
75.06255212677232,25.81828979770922,60.13625436232752,66.43250712519213
75.89658048373644,25.84769997137979,58.73566931138766,66.1681480061821
76.73060884070058,26.052498716270385,58.12095266938875,66.19742352827662
77.56463719766472,25.827195191817047,58.70491805257001,65.42577637597492
78.39866555462886,26.36632524668312,55.77231664917749,66.50846193848982
79.23269391159299,26.421230633717634,56.161423934400304,66.78127285053655
80.06672226855713,26.168107906023284,56.33768966414179,65.69973103948809
80.90075062552127,25.920602532845674,56.87145846256925,66.1187482367119
81.73477898248541,25.759947701124954,59.329699228249524,65.90282393760566
82.56880733944955,26.21405397612783,56.919514642718234,65.99624254808576
83.40283569641367,26.049263728723034,57.80364498181556,66.4613545904242
84.23686405337781,25.638210320596777,60.75362080721181,65.50561323116641
85.07089241034195,26.100491203897757,57.700142484713986,66.72599070352844
85.9049207673061,25.817609305068096,59.59111416539472,66.79444648066077
86.73894912427022,26.252495533995237,56.501030310726286,66.34752557180444
87.57297748123436,26.05633210338296,57.725526188183075,65.34917977723418
88.4070058381985,26.29250726981301,56.2948910353777,66.02175344925244
89.24103419516264,26.078937015116104,57.3001644701358,67.02925683241277
90.07506255212678,25.846407615606292,59.32438072025732,65.22832815887038
90.9090909090909,26.327221320583963,54.59999403889219,66.32567978219869
91.74311926605505,25.83152542179375,58.38445601043018,65.9543694587982
92.57714762301919,26.10764369161751,57.91975475471238,66.8503953770346
93.41117597998333,26.15574575507563,56.30775054822488,66.1871705500217
94.24520433694745,26.413049879038475,54.65579807641461,66.67504812642956
95.07923269391159,26.033345858241866,57.266149732683054,66.74968667463834
95.91326105087573,26.123006205911107,56.057018844820625,67.32315527433954
96.74728940783987,26.006636704443935,57.29893005495149,66.40681726742248
97.581317764804,26.198463225044296,56.78571659315185,66.668311815233
98.41534612176814,25.769603848788094,59.49216323163567,65.83143070980216
99.24937447873228,26.005599117997033,56.037055437214285,67.03566866598165
100.08340283569642,26.30919258984187,54.480938718481404,66.15769350188278
100.91743119266056,26.243878924790558,56.49772297666842,66.24718607040055
101.75145954962468,26.07442547437123,56.41931839238496,66.48877997521828
102.58548790658882,25.6851189952148,58.314716532590985,65.79442271475638
103.41951626355296,26.16239373526875,57.212843976312485,66.59925962212881
104.2535446205171,26.180147726248748,56.190141233735766,66.92992875808615
105.08757297748123,25.880828041606854,58.016568484310575,66.62430853713339
105.92160133444537,26.43187805300704,53.074476823137104,65.77506754941416
106.75562969140951,26.473954170422292,53.89115952649534,66.43160439571366
107.58965804837365,26.41353852712692,53.200231402132275,66.8181429625398
108.42368640533779,26.447294860050814,53.98872009881407,65.63571094008272
109.25771476230192,26.62747538868207,52.03166719961543,65.9934019873067
110.09174311926606,26.2030337498718,55.469375424755405,66.86739736622935
110.9257714762302,26.39343257973859,53.73964432126207,66.59006737691128
111.75979983319434,26.650351136279834,51.30293934989459,66.64914939321365
112.59382819015846,26.694953331664422,51.930362894729555,67.29543911551829
113.4278565471226,26.24712108771343,54.12807973076999,66.66408648494283
114.26188490408674,26.087412423314998,54.87513405760817,66.74352615619118
115.09591326105088,26.072460843304647,56.76084289054756,67.66121894464624
115.92994161801502,25.871100962023224,58.20943901814866,66.33874698780131
116.76396997497915,26.41817253919496,53.50579056606639,66.0691566710206
117.59799833194329,26.740342060249073,50.771729980965006,66.61362711408957
118.43202668890743,26.933731981490997,48.506009395195996,66.6112501449917
119.26605504587157,26.543044144963755,52.61418839065914,66.16893904278535
120.1000834028357,26.71334075217773,50.45552240954581,65.93331118375144
120.93411175979983,26.639880071994316,50.955648834036026,67.42892156893697
121.76814011676397,26.70206544703215,50.38403411611863,66.52784654872718
122.60216847372811,26.82611666910737,51.013016846912485,66.04218848506171
123.43619683069224,26.268464824683974,52.96402793431667,66.7745108452526
124.27022518765638,26.676523496749343,51.10504097896284,66.30352847901543
125.10425354462052,26.568041129384206,50.31224442089839,66.22882595355252
125.93828190158466,26.921391420365318,48.50746461194559,66.58530238792625
126.7723102585488,27.029313904538217,47.12956465609504,65.74026874581001
127.60633861551293,26.673168434862802,49.03956885625178,66.46931438568306
128.44036697247708,26.84232652566681,49.58769886899842,67.16015944872696
129.2743953294412,26.40042718510889,52.635100051971335,66.49748972663657
130.10842368640533,26.60678335945738,49.454453054443356,66.10647779615174
130.94245204336949,26.715610395631078,50.754916694548655,66.03532395088239
131.7764804003336,27.101201577269304,47.85225447626963,66.06630222287646
132.61050875729774,27.270788046988756,46.38214379472697,66.12379289897449
133.4445371142619,27.146226131847033,46.541024510879225,66.05487230693188
134.27856547122602,27.10408013841354,46.73523730636529,66.62372405706628
135.11259382819017,26.628324304985068,51.633598323398054,65.41762929324238
135.9466221851543,27.317000339216424,46.08494626036704,66.57135504229811
136.78065054211842,26.939860091479318,48.8332752884028,65.99817122131452
137.61467889908258,27.139418588366276,45.45882345032858,66.32392669607265
138.4487072560467,26.87788470382128,48.52064905973852,65.63212198281491
139.28273561301086,27.05719432166579,47.29616479159023,66.72181463478488
140.11676396997498,26.98809484893688,46.080533036651225,66.66882973796467
140.9507923269391,27.19049860603136,46.048212393653905,66.52417383798877
141.78482068390326,27.477072178901633,44.70202901300641,65.39448482639035
142.6188490408674,27.152620479984105,46.44267974908831,66.43269917307242
143.45287739783154,27.429062311966646,44.580006188665294,66.22495512905283
144.28690575479567,27.470182910534984,42.95231919572375,65.3032809796497
145.1209341117598,27.49520816256051,42.61784413855931,65.99731062011723
145.95496246872395,27.273425960623605,44.9888838456038,66.15458674158486
146.78899082568807,26.905233451469297,47.28113770343689,66.22279395411998
147.6230191826522,27.19892104713599,44.48784247267715,66.03405536772276
148.45704753961635,27.479009910658217,43.74801105286426,66.06678513338571
149.29107589658048,27.4414439018127,44.23844976275107,66.5800167236189
150.12510425354463,27.043615682892856,45.83795033233046,66.44948662974882
150.95913261050876,27.42208231826658,43.646083345340344,64.58819742698272
151.7931609674729,27.49797263371082,42.27651768200209,65.7158484728043
152.62718932443704,27.25832650552404,44.77352316403895,65.76465130115174
153.46121768140117,27.41121140377359,43.32108717015943,65.03007504251984
154.29524603836532,27.27753440861761,45.08199376117523,65.8404055559663
155.12927439532945,27.4975500509255,42.41702724283185,66.33919857297994
155.96330275229357,27.889460650079513,39.654077316035405,65.26726904957133
156.79733110925773,27.8528138691602,39.16777405861977,65.8863066601304
157.63135946622185,27.298007084826633,44.37597086731375,65.30124401514091
158.46538782318598,27.1756382947241,44.282317472159235,65.38918127822527
159.29941618015013,27.861405439582366,40.63365893296857,66.33428680099848
160.13344453711426,27.748759733600355,40.04586301214744,65.40296961707647
160.9674728940784,27.43934920825167,43.14681490018876,65.83252237117397
161.80150125104254,27.725798867161487,38.30603159938825,64.7596320336319
162.63552960800666,27.813043467824187,38.47266222608404,66.41662604256231
163.46955796497082,27.707651882631524,41.02764854257852,65.82643143788572
164.30358632193494,27.833619374896074,38.947966302160175,65.4495215956103
165.1376146788991,27.58677677983342,39.4398097507317,65.76680740398896
165.97164303586322,27.880891367473446,38.947855726203144,64.84931623783478
166.80567139282735,27.68628113361889,39.64503230519704,65.99155819570905
167.6396997497915,27.657485742801924,41.36860228114486,65.28907380971549
168.47372810675563,27.7957466255596,38.79838569322795,65.31824885321458
169.30775646371978,27.73003695863933,39.59715036693656,65.16381625046698
170.1417848206839,28.341332738410415,34.55307594626654,65.09851966282669
170.97581317764804,27.808560104334113,37.963682174985344,65.64693889163706
171.8098415346122,27.961407556925533,36.344280718715304,65.42379477948364
172.64386989157632,28.122877885708718,35.48174695703631,65.57600067363744
173.47789824854044,28.159410888733607,35.911310876786246,65.25261394108936
174.3119266055046,27.883421726816106,36.709860101286,65.46115175288128
175.14595496246872,27.62104732478131,38.782188584967614,65.01515547267684
175.97998331943288,28.309438550707704,34.57138443373512,66.18023014712503
176.814011676397,27.901196917824056,36.842460931748,64.44428596256473
177.64804003336113,28.059882844529273,35.74741671990532,65.69007329654629
178.48206839032528,27.913032908477128,35.863929966230266,65.71080234329264
179.3160967472894,27.75799318354713,38.09680457820533,64.68416329454891
180.15012510425356,27.95097593255203,37.10188196891826,66.04299958410917
180.9841534612177,27.883132690805965,38.38541366564684,65.45979240145589
181.8181818181818,28.0229758537083,35.54825224284555,65.42063595081136
182.65221017514597,28.34306105225494,34.425425781569686,64.96784402919334
183.4862385321101,28.053084640548963,35.130482173242875,64.82890467803155
184.32026688907422,27.977030516430293,35.82882307518202,64.80365938951893
185.15429524603837,28.20565849973965,35.57270541687799,65.04468631995529
185.9883236030025,28.33961289780764,33.1692102915882,65.47035562957079
186.82235195996665,28.050415552918615,35.153962755516176,64.8921103264314
187.65638031693078,28.057806131615727,35.27564601108625,64.37089211014286
188.4904086738949,27.78833133515284,39.2738670592099,65.12238525832196
189.32443703085906,27.930326328590624,38.00217982477314,65.1360936378229
190.15846538782318,28.23801861770091,32.97337490743227,64.98618956414894
190.99249374478734,28.212245655703565,33.8812233636459,64.99692139805232
191.82652210175146,28.43349474612416,31.65760337421006,64.50922338702065
192.6605504587156,28.177450480653974,33.12583365874302,64.18263303530605
193.49457881567974,28.101659409365887,34.65855961471066,64.17937412395717
194.32860717264387,27.939480718819084,36.166462349382066,63.80333455317471
195.162635529608,28.422964775915535,32.593153522483135,64.61500353966622
195.99666388657215,28.416387094913308,32.64177387160894,64.43976314028102
196.83069224353628,28.545872826890022,29.87203431070959,64.24811682322911
197.66472060050043,28.175365817360856,33.366485270274694,63.0847397903117
198.49874895746456,28.439152261488786,31.67330635983855,63.82199616196627
199.33277731442868,28.259517470538707,32.563294009084956,64.85605490029477
200.16680567139284,28.41049877805568,31.872856385562823,64.02085235627548
201.00083402835696,28.221021582846483,33.22076448186326,64.45033068175759
201.83486238532112,28.422697501258735,30.1700886275895,63.63026234349526
202.66889074228524,28.405175143151894,30.64123168821567,64.8713736841176
203.50291909924937,27.94549257171128,37.066839966474916,64.12691136188124
204.33694745621352,28.432679981945984,30.87350158147589,64.28989484417494
205.17097581317765,28.582832048013778,31.17771516231248,65.17351880822694
206.0050041701418,27.8409321247467,36.42385381650219,64.77674868755581
206.83903252710593,27.691982904144364,38.316435775840766,63.92372349287116
207.67306088407005,28.62729098315439,30.95283582612989,63.76195410477328
208.5070892410342,28.17332919198727,32.37759281758107,63.849534039097016
209.34111759799833,27.975286353273177,33.63847769549998,64.19251371819581
210.17514595496246,27.996181993926697,36.12302756810572,63.882646138069575
211.0091743119266,28.29553647571403,31.227184738784622,63.71898508847509
211.84320266889074,28.251330694147956,32.55864729096149,64.52383812669586
212.6772310258549,27.99209768862333,34.40044040723819,63.77889057770876
213.51125938281902,28.153247846053464,33.78936211118687,64.83169864907018
214.34528773978315,28.16169590769214,32.33971579934933,63.80423951792592
215.1793160967473,28.200170812711796,32.790388645813614,64.53324695067535
216.01334445371143,28.458020424482225,30.575385513684417,63.85702545477292
216.84737281067558,28.122728073963525,32.64486144710778,64.09587498304099
217.6814011676397,28.129881428471297,32.62189312277849,63.302714975126044
218.51542952460383,28.062219505936916,33.55154347079165,63.210784983678934
219.349457881568,28.11419045240496,32.17071530959606,63.7679737168658
220.1834862385321,28.015376213402885,34.06014725247922,63.972030378158316
221.01751459549624,27.94541215822178,35.07973285812203,63.511321471706616
221.8515429524604,28.03229707851442,33.58646089807708,62.880306187623894
222.68557130942452,27.99749814858606,33.99405349248166,62.81299985763583
223.51959966638867,28.06364707255798,33.515116940042155,62.74879674684393
224.3536280233528,28.001750904817335,33.48245597674382,62.561432537472335
225.18765638031692,28.263253008599538,32.25066616671519,63.37195090304188
226.02168473728108,28.14114447290434,34.19060358757681,63.794741192313744
226.8557130942452,28.021443631479357,33.521493519827736,63.24819548666375
227.68974145120936,27.66556867819636,37.54423402314504,62.202782636588395
228.52376980817348,27.706242009226436,36.69269029838276,63.099842578978055
229.3577981651376,27.967736606597246,34.643465516956816,63.078122869300614
230.19182652210176,28.29649189860517,32.667868507381705,64.06026491247393
231.0258548790659,28.211068490168028,32.13556836235295,62.42702520049158
231.85988323603004,27.581367754747635,36.38257845874296,62.87259616091461
232.69391159299417,27.96117244012857,34.81612192381406,63.781693949221356
233.5279399499583,27.96231460926653,35.31608771631686,63.1822083038033
234.36196830692245,28.221681741982856,31.424197858409016,63.19886869317596
235.19599666388658,27.822337597154775,36.350393033818555,62.96260582548384
236.0300250208507,27.74409817714977,35.619399560074385,63.02519100443358
236.86405337781486,27.94715587558588,32.92695358522537,63.19232615319033
237.69808173477898,27.942768064135493,34.20507401931003,62.44383364658746
238.53211009174314,27.637043155295505,35.66035948717051,63.16894795134291
239.36613844870726,27.77051210281805,35.41567330388457,62.12171110964656
240.2001668056714,27.971092564449144,34.93455761467038,62.85309400544445
241.03419516263554,27.62814008355721,35.41703985748676,62.75155617152318
241.86822351959967,27.684550940456774,35.29618368902472,62.35961683188398
242.70225187656382,27.618614278146698,36.17430066385051,62.59260128450675
243.53628023352795,27.431942664155628,38.701788302337775,62.288565766632935
244.37030859049207,28.122648789373976,31.589948905166217,62.05238393837803
245.20433694745623,27.845030003862753,35.943797838376454,62.341508404187486
246.03836530442035,27.699183308994147,36.85135272998668,61.96987373155544
246.87239366138448,27.628873820919654,37.23317328872189,62.57801240315306
247.70642201834863,27.68468813080145,36.20088599585244,61.88135461128487
248.54045037531276,27.95965943256502,33.88131719105247,62.68548015581235
249.3744787322769,27.418453288920023,37.809968995763406,61.79968345357687
250.20850708924104,27.290561488540224,40.50798429356702,62.04283923618718
251.04253544620516,27.70169607433159,34.81993467278413,61.98299094624296
251.87656380316932,27.425390148711614,39.32079886869033,62.82683989316396
252.71059216013344,27.648300667611,37.362414678543395,62.34568980839806
253.5446205170976,27.48065153319525,38.033991760878735,62.068391893743836
254.37864887406172,27.614504814504397,36.4424721583463,62.35478914411179
255.21267723102585,27.480546749843935,37.93161424972214,61.148905855450465
256.04670558799,26.871650416888862,41.07222619386396,62.04459623649828
256.88073394495416,27.288959457208552,39.98193241554518,62.92984178613004
257.71476230191826,26.98512429408626,42.25474837386921,62.0575636840217
258.5487906588824,27.071509632850553,41.4617209567186,61.995712500596504
259.38281901584656,27.260216892042575,40.34081453016385,62.179052795224514
260.21684737281066,26.913611856839054,42.89983501113149,62.30276361906366
261.0508757297748,27.015475770703368,40.76337807442006,60.9683334120201
261.88490408673897,27.006504443464433,41.67807682845187,61.07770773391632
262.71893244370307,27.232807155789974,39.870374629278295,61.89705914435777
263.5529608006672,27.13095986514491,40.74241119474329,61.44852232119752
264.3869891576314,27.274071301046117,39.58753934092627,62.328535251958684
265.2210175145955,26.983479384436436,42.84619825442278,61.564324007436774
266.0550458715596,27.165084545372288,39.167740780456604,60.80376681785133
266.8890742285238,26.88018429884594,42.92227637467215,61.071980185592984
267.72310258548794,27.126131280646522,41.397773227241615,60.373643725616695
268.55713094245203,26.58403150982089,44.07755224812242,61.474186657209486
269.3911592994162,26.81025010409807,43.55061854342444,61.46345226286952
270.22518765638034,26.498040606698027,45.7072699484078,61.32603864369394
271.05921601334444,26.717852100466306,43.97778006067201,61.97150694715556
271.8932443703086,27.08905367624107,40.066138372189386,61.99445558404792
272.72727272727275,26.821541500139816,43.00978661956743,61.34770588060958
273.56130108423685,27.168240187487527,41.25616661785509,60.43317922937548
274.395329441201,26.75934567296954,42.669257931378986,61.64113343972756
275.22935779816515,26.335351060793315,46.55957856325427,61.582991750388366
276.0633861551293,26.46535868315716,45.224876151606686,61.44218925844248
276.8974145120934,26.9777401922292,43.05784886747704,61.71467572815221
277.73144286905756,26.791561720411938,42.730419203064635,60.719050255217454
278.5654712260217,26.6248381786339,44.85380137019551,62.11754501642187
279.3994995829858,26.778389824164755,42.84508246044334,60.75241678558935
280.23352793994997,26.60877450858236,44.06726686940154,61.492038596399524
281.0675562969141,26.42457300356585,46.07761398321907,60.36648846222942
281.9015846538782,26.47348605806755,47.836402419200596,60.6782629029069
282.73561301084237,26.47874694143383,47.09353874870146,61.75051821620858
283.5696413678065,26.803293371659663,42.11437509436338,60.922203709370045
284.4036697247706,26.40510811025569,47.0274024415735,61.38921884619005
285.2376980817348,26.282436998106192,46.84988415880031,61.08972011250136
286.07172643869893,26.094493155462164,47.705660242927316,60.907889712094494
286.9057547956631,26.082130570435517,50.109939174523994,61.54108109703747
287.7397831526272,26.78997565625697,43.72662440837642,60.793279095886426
288.57381150959134,26.443423175904123,46.615663907568056,60.07107273699786
289.4078398665555,26.046117350305668,48.981901263837564,60.483780999857856
290.2418682235196,26.492351075114684,45.30936085188008,61.066316927832084
291.07589658048374,25.921981286347883,51.05015928458947,60.96951140476471
291.9099249374479,26.06995450074413,49.292890982592226,60.059820374822834
292.743953294412,25.8776808868483,50.38919498806793,60.41272191253047
293.57798165137615,26.027670370438106,48.072155716847305,60.45079861031629
294.4120100083403,25.87170049631807,50.79807464990186,60.52222929674584
295.2460383653044,25.86671783612663,51.488849527334445,60.041869613199765
296.08006672226855,25.810340881061897,50.21585710478274,60.352829031167246
296.9140950792327,25.944269167973676,50.44837006664847,60.282514249745844
297.74812343619686,25.89181284103434,50.74145500488244,60.932601936685884
298.58215179316096,26.13296892216135,48.927742884098826,60.9247720295058
299.4161801501251,25.959320925520736,50.44160044569357,60.47054305359095
300.25020850708927,25.78776715445142,50.656382324029956,60.3354673818696
301.08423686405337,25.568627786432522,51.84310888860033,60.55081830768777
301.9182652210175,25.49990628539886,53.17299058250838,60.096602506957844
302.7522935779817,26.023002554121035,49.68640327579149,59.92443995768432
303.5863219349458,25.67485867698369,51.58329249302922,59.994114358308224
304.4203502919099,25.29747493920927,54.68947411538109,60.108496147810946
305.2543786488741,25.629106127484558,50.896871861558346,59.84779791192266
306.0884070058382,25.950186790937245,50.965615362698564,60.421740049792
306.92243536280233,25.629872571467814,53.01793718654227,60.654892674784726
307.7564637197665,25.442958541967272,54.37951446954965,59.5902911528311
308.59049207673064,25.62163867178651,53.08366684618627,60.29401758956085
309.42452043369474,25.277798465965823,55.65628166797437,60.16222445417218
310.2585487906589,25.28171496423962,55.004939211147835,60.393624045570064
311.09257714762305,25.26240122961236,55.17398017452349,60.213137994892975
311.92660550458714,25.26194822104717,54.84947701880601,59.544123816789224
312.7606338615513,25.131449731210434,58.23250899016686,59.609721103804624
313.59466221851545,25.470873595225797,53.861345800110435,60.17086140473379
314.42869057547955,25.737813842320023,50.80937293783226,60.600670371360394
315.2627189324437,25.007846344187424,57.485556357415824,59.12170837266343
316.09674728940786,25.31029862808081,53.95327161341618,60.25432084265325
316.93077564637196,25.39871397625625,55.14753254487349,60.61500429901915
317.7648040033361,24.910873751493174,57.483680676951415,59.992024425974805
318.59883236030026,25.616666857193287,52.412429038849574,60.289971834712425
319.4328607172644,25.56070331705233,53.21034466834468,59.70777901556567
320.2668890742285,25.55462939168871,52.74457218025055,59.952511206217004
321.10091743119267,25.324194379811864,54.35768314720187,59.25916903666059
321.9349457881568,25.025898428546547,56.7353685035044,58.91626968408735
322.7689741451209,25.004404118971102,57.04103912158628,60.3784044363426
323.6030025020851,24.97479080957899,56.744804448071534,59.49414100406502
324.43703085904923,25.32906201856087,53.85102225583489,59.71592494453692
325.2710592160133,25.662882831798594,52.37873426427693,59.280833657837356
326.1050875729775,24.99913467654753,56.77405709651291,59.25436450394953
326.93911592994164,25.040649581314195,55.9626567147424,59.79504163437517
327.77314428690573,24.840679694235025,57.77066704711223,59.52967762189581
328.6071726438699,24.922535162040028,58.335449104264235,60.01309557017655
329.44120100083404,24.988602369467287,57.44512388745591,60.03197611552532
330.2752293577982,24.823850447716072,58.68503969346668,59.95834673065745
331.1092577147623,24.847446537828862,57.84600414536724,59.907272048916504
331.94328607172645,24.84933868901276,58.500236316396325,60.496142782673054
332.7773144286906,24.9705079393124,56.38643807877801,59.29228471035119
333.6113427856547,24.883460561038124,57.436276095383306,59.734846745565726
334.44537114261885,24.90546586988046,58.21446091189982,60.256455361035385
335.279399499583,24.74605095982319,59.43382851472493,60.303278574461906
336.1134278565471,24.808815787595524,57.340649306964934,59.0822471528765
336.94745621351126,24.615347524267865,59.075851696544426,59.56960157160067
337.7814845704754,24.87206131442835,57.743438737337875,60.30975347288784
338.61551292743957,24.965856430754506,58.090372373638516,59.91598988382737
339.44954128440367,24.41592231738257,59.87085656826208,59.76429688733207
340.2835696413678,25.208183839101867,54.86173592003563,59.567864629631394
341.117597998332,24.897871539698478,56.182840402474426,59.4828275465393
341.95162635529607,24.998475189121585,55.91150349358314,59.77527375603167
342.7856547122602,25.189231753789148,54.43755379808504,59.52236698821584
343.6196830692244,24.821600448017268,57.471471277448785,59.60745901218068
344.4537114261885,24.49105278557711,60.09125294963808,59.652997633875614
345.28773978315263,24.751471956279644,58.275028326504035,59.30383049569519
346.1217681401168,24.597636736461602,59.18499691926907,59.840081846364725
346.9557964970809,24.326476885074314,60.82631466484863,60.90402194456833
347.78982485404504,24.43522405122612,61.28788725806049,58.78528414115615
348.6238532110092,24.748016796592797,58.80150253193224,59.723378831980085
349.45788156797335,24.428823825279228,61.38586397226552,59.22846222273524
350.29190992493744,24.495955685670925,59.13424781699739,59.823683664678136
351.1259382819016,24.85458807924657,57.47565886382137,59.57843893023032
351.95996663886575,24.836456458741047,57.923151241867586,59.89428971099355
352.79399499582985,24.87310977340751,56.33373926851513,60.07473203138497
353.628023352794,24.82799937061833,57.40123214094713,59.62697514694464
354.46205170975816,24.705529515040126,58.35214569566259,60.044773825293106
355.29608006672225,24.599851961663774,60.43526712823105,58.47571445921014
356.1301084236864,24.42907264735408,62.07397651733331,60.24198427840744
356.96413678065056,24.776025877925903,56.47198338884199,59.69102538316219
357.79816513761466,24.768831086402834,59.645867151863975,60.00357842121143
358.6321934945788,24.756522739934645,57.04022176711644,58.96624150419193
359.46622185154297,24.600845638075594,59.73764310716259,59.13831132663063
360.3002502085071,24.74019810252267,58.612794517980824,59.575137986946025
361.1342785654712,24.92971238614145,55.51426862427869,59.49944274203046
361.9683069224354,24.468928073132002,60.437582142878256,59.63247097773564
362.80233527939953,24.758418397114976,57.63000940473577,59.99143873414349
